0.003852969,-0.0007551907,-0.00476417,-0.006052552,-0.005338011,-0.003018234,-2.985063e-05,0.004227872,0.01046589,0.01965391,0.03177636,0.0437791,0.05309347,0.05923099,0.06520773,0.07129204,0.07718351,0.0776114,0.07155367,0.0582713,0.04418144,0.03094126,0.02790284,0.0636491,0.1925661,0.4076762,0.6499767,0.8547543,0.9961529,1.081783,1.12203,1.122814,1.083987,1.010041,0.9029412,0.7593377,0.5841992,0.3838831,0.1694458,-0.05132435,-0.2648463,-0.4604095,-0.6329233,-0.7755619,-0.8852405,-0.9567133,-0.9832137,-0.9667675,-0.9081589,-0.8110049,-0.6761766,-0.5107132,-0.3185854,-0.1099446,0.1070542,0.326729,0.5373607,0.7301864,0.8981943,1.031788,1.129377,1.189621,1.207232,1.181212,1.11271,1.000824,0.8509257,0.6707778,0.4662056,0.2459261,0.02025312,-0.2018103,-0.4110545,-0.6001636,-0.7587122,-0.8830457,-0.9659513,-1.006008,-1.001138,-0.9535868,-0.8643217,-0.735483,-0.574008,-0.3875703,-0.1824242,0.03527743,0.2537533,0.4641919,0.6615348,0.8367367,0.9857676,1.097955,1.170079,1.195625,1.176986,1.114825,1.013504,0.8741695,0.7014551,0.5022253,0.285807,0.06152395,-0.160968,-0.3728253,-0.5672704,-0.7373392,-0.8739059,-0.9720056,-1.028637,-1.042712,-1.0133,-0.9410369,-0.825605,-0.6730589,-0.4913116,-0.2912334,-0.07642944,0.1440346,0.3620167,0.5671538,0.7535517,0.9125579,1.037174,1.12484,1.169545,1.170639
-0.02102887,-0.0265975,-0.03027543,-0.03014514,-0.0276845,-0.02452893,-0.02294595,-0.02253578,-0.02267523,-0.02083315,-0.01722037,-0.01227304,-0.007085018,-0.003349571,-0.001837161,-0.001298777,-0.000631363,0.0002553379,0.00275736,0.005608323,0.007466116,0.00800138,0.004998472,-0.004290021,-0.02847524,-0.08276859,-0.1808944,-0.3244558,-0.5020089,-0.703889,-0.9195321,-1.138458,-1.352107,-1.552678,-1.733334,-1.886665,-2.003105,-2.076044,-2.106734,-2.093673,-2.039677,-1.943684,-1.809978,-1.641435,-1.445694,-1.232116,-1.011135,-0.7902839,-0.5769362,-0.378786,-0.2049145,-0.06184467,0.04168554,0.102548,0.1202735,0.09313697,0.02342371,-0.08598677,-0.2310233,-0.4056107,-0.6032147,-0.8152718,-1.034861,-1.253457,-1.465863,-1.660676,-1.830441,-1.967575,-2.064543,-2.116624,-2.121708,-2.081743,-2.000299,-1.881589,-1.726149,-1.537411,-1.322913,-1.094772,-0.8630829,-0.6383658,-0.4297516,-0.242277,-0.0851948,0.03531224,0.1137495,0.1472156,0.1345892,0.07873847,-0.01702094,-0.1488419,-0.3166264,-0.5118936,-0.7251211,-0.9474761,-1.170371,-1.386397,-1.584567,-1.758374,-1.904582,-2.016154,-2.0873,-2.112386,-2.091616,-2.025047,-1.917293,-1.773278,-1.599932,-1.401927,-1.182864,-0.9531522,-0.7222161,-0.5026047,-0.3038105,-0.1349472,0.001238171,0.09915157,0.1539216,0.1621744,0.1232835,0.03983108,-0.08301935,-0.2427563,-0.4302883,-0.6369838,-0.8556695,-1.079959
-0.05766942,-0.05341757,-0.04506705,-0.03947606,-0.03706829,-0.03640669,-0.03751601,-0.0343786,0.04537081,0.1714597,0.3253897,0.52305,0.763125,1.044216,1.475664,1.867921,2.189005,2.443005,2.64629,2.790345,2.875111,2.92735,2.960879,2.98857,3.027362,3.033509,3.033366,3.046346,3.057045,3.063095,3.065496,3.066399,3.066705,3.068117,3.071725,3.07493,3.077673,3.077053,3.075831,3.071896,3.068181,3.066787,3.064986,3.062454,3.059047,3.056267,3.054596,3.05366,3.052787,3.052059,3.052552,3.052295,3.053174,3.054467,3.056828,3.060606,3.063665,3.06683,3.071466,3.073945,3.076221,3.077984,3.078204,3.078335,3.078429,3.077427,3.077322,3.079443,3.080026,3.080691,3.079775,3.079351,3.080129,3.081047,3.082379,3.081591,3.081424,3.080065,3.079816,3.079022,3.080637,3.083639,3.084919,3.088866,3.094099,3.095651,3.096526,3.096372,3.097782,3.098411,3.099601,3.099488,3.100044,3.098795,3.098225,3.097051,3.097317,3.09621,3.096624,3.095436,3.096355,3.095876,3.096021,3.094652,3.093496,3.091791,3.092761,3.093289,3.093419,3.09233,3.092139,3.091459,3.092467,3.093058,3.096259,3.098918,3.102765,3.105281,3.10674,3.106864,3.107276,3.105614,3.105142,3.106079,3.10644,3.107656
-0.01993944,-0.02468715,-0.01752425,-0.006808639,0.001058916,0.006728328,0.01113096,0.01566,0.02343347,0.03429975,0.03983319,0.0331828,0.02067816,0.009634122,0.006164538,0.009660092,-0.001135675,-0.03153316,-0.06660563,-0.0904465,-0.08916062,-0.0697706,-0.02155614,0.2525046,0.8049308,1.184332,1.215124,0.9719528,0.6536891,0.3648208,0.1194086,-0.09593522,-0.2944728,-0.471291,-0.6476292,-0.8324665,-0.9920216,-1.106862,-1.166773,-1.174732,-1.124352,-1.021246,-0.8848057,-0.7206684,-0.5346695,-0.3288348,-0.1008493,0.1269785,0.3513567,0.5573887,0.7443214,0.8969312,1.011925,1.084687,1.116563,1.111685,1.056571,0.9527604,0.8106475,0.6302577,0.4301067,0.2224816,0.00236756,-0.2252144,-0.4468099,-0.6595166,-0.8471783,-0.9980407,-1.114042,-1.183648,-1.198467,-1.162911,-1.080691,-0.9614382,-0.8008707,-0.6117055,-0.3960431,-0.1675065,0.06654262,0.2925301,0.5043113,0.70019,0.8645616,0.9852871,1.071689,1.122707,1.119735,1.067783,0.9823571,0.8591285,0.705411,0.5119607,0.2932901,0.05822103,-0.1699352,-0.390537,-0.5962293,-0.7884475,-0.9529233,-1.079344,-1.158301,-1.187363,-1.166408,-1.098882,-0.9938665,-0.8550185,-0.678548,-0.4719087,-0.2490987,-0.02197623,0.2055907,0.4274677,0.6393946,0.8256539,0.9701913,1.063583,1.121064,1.139759,1.114866,1.038375,0.9244048,0.7736443,0.5886486,0.3839777,0.1598471,-0.07100953
-0.02649334,-0.02774214,-0.01172577,0.007119311,0.01776249,0.01834922,0.01069396,0.003828895,0.001155806,0.00542471,0.01223119,0.01602248,0.01577996,0.0117587,0.004444274,0.001499454,0.001955623,0.003023035,0.006004522,0.006020824,0.001784567,-0.004579524,-0.01563127,-0.05799552,-0.1742336,-0.3629976,-0.5978555,-0.8166596,-0.9829681,-1.092243,-1.144156,-1.143748,-1.098369,-1.011456,-0.8927592,-0.7411265,-0.5495563,-0.3240067,-0.0915984,0.1362786,0.3483067,0.556408,0.752144,0.9221233,1.050824,1.13031,1.156651,1.137914,1.085672,0.9936379,0.8565429,0.6835766,0.4787165,0.2548575,0.02547215,-0.2040482,-0.4220357,-0.6227992,-0.8026055,-0.9510145,-1.05905,-1.123611,-1.147674,-1.129799,-1.075953,-0.9751728,-0.8314438,-0.650317,-0.4352174,-0.1984405,0.04463063,0.2760332,0.4836388,0.6737777,0.8558249,1.013988,1.129103,1.187872,1.190764,1.14197,1.046627,0.9191287,0.7557812,0.5608417,0.3388914,0.1042589,-0.1293875,-0.3522414,-0.5612071,-0.7518724,-0.923198,-1.056034,-1.139877,-1.172066,-1.156473,-1.104186,-1.008326,-0.871986,-0.7093956,-0.5188254,-0.3017541,-0.06350513,0.1764926,0.4091161,0.6176339,0.792331,0.9368743,1.057815,1.147668,1.188042,1.17502,1.104923,0.9846402,0.8216904,0.6361692,0.4309722,0.2058792,-0.03333922,-0.272226,-0.4947064,-0.6987676,-0.8801876,-1.019281,-1.10993,-1.159062,-1.17161
-0.08739846,0.0509459,0.04419434,0.03670784,0.0311387,0.02840442,0.02688305,0.02947938,0.4341514,0.5598293,0.6851909,0.8897502,1.083299,1.29382,2.131839,1.721427,1.387786,1.106915,0.8880883,0.5953233,0.3317739,0.1999931,0.1142818,0.1552113,0.1281985,-0.01209779,0.0134653,0.04812084,0.02562359,-0.004101121,-0.02189223,-0.026007,-0.03103824,-0.0234027,-0.01355813,-0.01484546,-0.02060592,-0.02827854,-0.03249038,-0.04038333,-0.03735619,-0.03086436,-0.03175936,-0.03401489,-0.03494062,-0.03157622,-0.03099037,-0.02550107,-0.02455624,-0.02294486,-0.01996353,-0.02204488,-0.02065222,-0.02063248,-0.02010613,-0.02178106,-0.02330709,-0.02330673,-0.0221463,-0.02719369,-0.02842489,-0.02989114,-0.03039961,-0.0294203,-0.02961297,-0.03048788,-0.02975633,-0.02545286,-0.02852644,-0.03132137,-0.03533107,-0.04116082,-0.0414209,-0.03792534,-0.03967302,-0.04504942,-0.04613041,-0.04730447,-0.04509979,-0.04440032,-0.04072361,-0.04052518,-0.04545214,-0.0397445,-0.04009852,-0.04946078,-0.05098405,-0.05087079,-0.04623168,-0.04662672,-0.04630055,-0.04618137,-0.04536345,-0.05139032,-0.05054747,-0.05121741,-0.04589842,-0.0472822,-0.04664984,-0.04850254,-0.04585066,-0.04724095,-0.04767148,-0.05075824,-0.05532807,-0.05566748,-0.04910508,-0.05097203,-0.05395509,-0.05520551,-0.05231604,-0.0497722,-0.04639859,-0.04821352,-0.04674904,-0.0474069,-0.04697702,-0.04993907,-0.05669764,-0.05474054,-0.05465669,-0.05660092,-0.05473435,-0.05286879,-0.05274381,-0.05275417
0.003842873,-0.004436692,-0.01043324,-0.008442936,-0.003405299,0.0005614798,0.002357158,0.0008297198,0.0002220899,-0.0008920336,-0.001037645,0.0007392791,0.002146624,0.002678305,0.002092217,0.001139487,-2.144776e-05,6.01513e-05,0.0007245921,0.002475179,0.004006731,0.003990316,0.003537225,0.03065551,0.07499198,0.1065224,0.1126807,0.1013554,0.07944903,0.05225656,0.0257026,0.003033275,-0.01859034,-0.03599308,-0.05106186,-0.06740446,-0.08429176,-0.09762031,-0.101881,-0.09786467,-0.09422579,-0.09635358,-0.09174193,-0.07799394,-0.05867374,-0.03781563,-0.01448244,0.002784712,0.01847386,0.03863223,0.05974615,0.07568146,0.08815452,0.0964183,0.1007764,0.1006198,0.0969429,0.09097331,0.08417015,0.07024091,0.05322912,0.03513149,0.01730594,-0.001270257,-0.02012469,-0.0415872,-0.0617094,-0.08010922,-0.0953031,-0.1043582,-0.1072644,-0.1000765,-0.09235604,-0.0924436,-0.08799429,-0.07369217,-0.05252532,-0.02794394,-0.004052364,0.01786078,0.03773857,0.05421792,0.07025346,0.0863896,0.09879521,0.1020373,0.1014929,0.09979649,0.09936997,0.09368431,0.08319143,0.06703369,0.04651887,0.0224011,0.002234252,-0.01412375,-0.03213056,-0.05057683,-0.06604154,-0.08146568,-0.0954796,-0.1050452,-0.1069721,-0.1043774,-0.09223679,-0.07955643,-0.07364078,-0.0640991,-0.04643841,-0.02244703,0.002574894,0.02677161,0.04810025,0.0662188,0.07959299,0.09154828,0.1020377,0.1085494,0.1052649,0.1027589,0.09756602,0.08717606,0.07036529,0.05197586,0.03596315,0.01930435
-0.004411284,0.001009649,0.005496692,0.005288254,0.003072202,0.001472999,0.000101056,-0.0009740074,3.266381e-06,-0.001150194,-0.005283901,-0.00920063,-0.00997976,-0.008861556,-0.008651767,-0.01282416,-0.01945083,-0.02544896,-0.0238433,-0.0148372,-0.00127061,0.007676597,0.01309986,0.1868291,0.254878,0.1180427,-0.05175276,-0.1350109,-0.1402085,-0.120335,-0.1063263,-0.1015355,-0.09274758,-0.09191067,-0.1006567,-0.1012882,-0.08581698,-0.06331849,-0.0386825,-0.01250725,0.01143412,0.03110744,0.04616152,0.05988269,0.07306626,0.08469142,0.09115905,0.09635977,0.09683892,0.09087122,0.08295307,0.06645899,0.04873473,0.03155974,0.01410791,-0.005008886,-0.02741005,-0.04858041,-0.06591912,-0.08110171,-0.09182313,-0.09857848,-0.1054626,-0.1098164,-0.1081954,-0.1029883,-0.09191143,-0.07983518,-0.06485719,-0.04376491,-0.01990288,0.003860687,0.02420693,0.04078843,0.0576289,0.07185906,0.08424842,0.09239491,0.09655572,0.09566743,0.09197632,0.08570806,0.06974654,0.05597318,0.04349625,0.02415163,0.000873876,-0.01895147,-0.0344317,-0.05232521,-0.06971689,-0.08775035,-0.1003527,-0.1036006,-0.1025645,-0.1011095,-0.1006271,-0.09559278,-0.08333626,-0.06673626,-0.04735354,-0.02710743,-0.006461271,0.01347522,0.03172189,0.04856578,0.06594766,0.07965764,0.0884757,0.09414147,0.09807707,0.09863712,0.09503419,0.08376119,0.06748033,0.04937162,0.03420072,0.01748993,-0.004491784,-0.02618294,-0.04400843,-0.06152591,-0.07802817,-0.09020974,-0.1003192,-0.1054864
0.001678754,0.00162565,0.001503338,0.001447437,0.001406717,0.001426773,0.001317352,0.001300523,0.001201024,0.001188187,0.001559393,0.00151109,0.001560286,0.001593493,0.001772941,-0.002801687,-0.004422212,-0.004676098,-0.004745882,-0.004596473,-0.004577796,-0.004394336,-0.003709059,-0.0004320609,0.001674046,-0.01345484,-0.03424721,-0.0446609,-0.04559318,-0.04434949,-0.04365578,-0.04386034,-0.04467957,-0.04562725,-0.04621354,-0.04746819,-0.04965279,-0.05253715,-0.05579083,-0.05882344,-0.06152866,-0.06418145,-0.0661191,-0.06807471,-0.06908172,-0.06986187,-0.07069048,-0.07077147,-0.07024563,-0.06954033,-0.06861147,-0.0679009,-0.06766503,-0.06729931,-0.06644323,-0.06637332,-0.06755452,-0.06887063,-0.06993359,-0.07068303,-0.07132502,-0.07142545,-0.0720542,-0.07246156,-0.07316293,-0.07378263,-0.07506835,-0.07694942,-0.07865608,-0.08163155,-0.08474441,-0.08787946,-0.09022968,-0.09242199,-0.09474209,-0.09631019,-0.09757143,-0.09787481,-0.09816031,-0.09795222,-0.09708853,-0.09614729,-0.09563055,-0.09515207,-0.09491175,-0.09468008,-0.09509668,-0.09538172,-0.09556299,-0.09623745,-0.09683403,-0.09763837,-0.09821294,-0.09867682,-0.09881023,-0.09959524,-0.1005258,-0.1015944,-0.1025575,-0.1044818,-0.1063779,-0.1084357,-0.1110856,-0.1138811,-0.1162126,-0.1180419,-0.1199794,-0.1212935,-0.1213817,-0.1213235,-0.120684,-0.1199699,-0.1194232,-0.1187696,-0.1184303,-0.1178843,-0.1174034,-0.1174179,-0.1177172,-0.1179681,-0.1183709,-0.1189759,-0.1195774,-0.1197173,-0.1202803,-0.1209955
0.0002088737,-0.05215735,-0.01002412,0.02003807,0.02249555,0.0111037,-0.001556814,-0.01296814,0.001203921,-0.003014661,0.005001479,0.009231546,0.004323534,0.0001196026,-0.005518855,-0.005181426,-0.003952706,0.002410457,0.003682019,0.007362029,0.00318984,-0.004577313,-0.008071654,0.137664,0.1434691,0.03958035,-0.0910301,-0.1498943,-0.1801764,-0.1832127,-0.159367,-0.1278203,-0.1193865,-0.07562618,-0.06242175,-0.05625457,-0.03616044,0.002289388,0.05226889,0.09592722,0.0831539,0.06595221,0.1164299,0.147871,0.1597185,0.1501168,0.1524613,0.09695156,0.09718291,0.1010777,0.08039983,0.03603207,0.008573371,-0.02579509,-0.04946194,-0.08007997,-0.09580582,-0.1081291,-0.1106603,-0.1471838,-0.1397337,-0.135897,-0.1229046,-0.1161005,-0.1060524,-0.1011366,-0.07272182,-0.05191576,-0.01655462,0.02578014,0.0605717,0.1179536,0.1028146,0.06624234,0.1170032,0.1548647,0.1696873,0.1673459,0.1457893,0.1226224,0.09645635,0.07064269,0.05352193,0.03757154,-0.0008894647,-0.05884874,-0.07306345,-0.0841836,-0.0766598,-0.114091,-0.1314062,-0.1489508,-0.1543918,-0.1600829,-0.1169651,-0.09742495,-0.09031691,-0.072465,-0.04709398,-0.03550468,-0.008701103,0.02883136,0.07132024,0.0941412,0.1473278,0.1274747,0.09157923,0.1273824,0.1542787,0.1646503,0.1481786,0.1260958,0.09366173,0.06243879,0.03040497,0.01454834,-0.009546715,-0.04295691,-0.1044737,-0.07890651,-0.112009,-0.1332885,-0.1533261,-0.1416233,-0.1224038,-0.1222045
0.001992085,0.0348232,0.01138128,-0.00773438,-0.01206886,-0.009058648,-0.009018661,-0.008426632,-0.004661491,-0.02062453,-0.02479232,-0.01324989,0.0006121236,0.00236157,-0.01879953,-0.03311649,-0.02776545,-0.009901734,0.029724,0.0487746,0.05345257,0.01514059,-0.01474635,0.8533893,-0.2631871,-0.8822635,-0.6601555,-0.1744733,0.09928311,0.1426967,0.100793,0.06835375,0.1135502,0.04344936,0.02134335,0.09067924,0.1540801,0.1607071,0.1563006,0.1511353,0.1148399,0.07690781,0.04665444,0.03335406,0.01611882,-0.003040312,-0.05159534,-0.04640818,-0.08611563,-0.1110161,-0.1181621,-0.1624461,-0.1446231,-0.1369159,-0.1277123,-0.1292877,-0.124372,-0.09496748,-0.06388423,-0.03694396,-0.004438818,0.01905225,0.02688968,0.05465663,0.0868088,0.1051995,0.1323304,0.1194281,0.1375099,0.1530051,0.1435178,0.130757,0.09341557,0.06569008,0.05257231,0.02268576,0.002047299,-0.03144193,-0.0575475,-0.08742766,-0.09801465,-0.1154797,-0.1662834,-0.1199276,-0.1236752,-0.1549906,-0.1433667,-0.1072592,-0.08023731,-0.08214797,-0.06105694,-0.045911,0.0007079804,0.05939893,0.07094787,0.08119843,0.07432631,0.1103793,0.1351222,0.1453908,0.1454953,0.1353039,0.122223,0.1023467,0.08297189,0.06079984,0.04728903,0.008977855,-0.02149773,-0.04120356,-0.05793121,-0.08273458,-0.105856,-0.1449354,-0.1500559,-0.143573,-0.1225096,-0.1278464,-0.1415592,-0.1069283,-0.08046798,-0.06729794,-0.04242345,-0.00903826,0.01107544,0.04608288
-0.0004652842,-0.0003686741,-0.0003053129,-0.0002571783,-0.0002216591,-0.0001695374,-0.0001850968,-0.0001519215,-0.0001740901,-0.0001449758,7.644604e-05,-2.205281e-05,-2.687318e-05,-4.225982e-05,2.8407e-05,-0.00251753,-0.002286201,-0.001359442,-0.0007064779,-0.0002058402,3.196466e-06,0.0002180208,0.0006097552,0.0002767435,-0.002485079,-0.006435694,-0.007929054,-0.00594039,-0.003582173,-0.001912407,-0.0007413516,-0.0001929871,1.197937e-05,0.0004445272,0.001003768,0.001220547,0.001431894,0.001761848,0.002009114,0.002464782,0.002821898,0.002953134,0.003135557,0.00305282,0.003376761,0.003549436,0.003534328,0.004029602,0.004644806,0.005130378,0.005726805,0.006294389,0.006694742,0.007102426,0.007611477,0.007484501,0.006721049,0.006020453,0.005470758,0.004999776,0.004486411,0.004288065,0.003918246,0.003821103,0.00361676,0.003713774,0.003673072,0.003589453,0.003982311,0.003965516,0.004174932,0.004366292,0.004786009,0.004969232,0.004970439,0.005140484,0.00520163,0.005529546,0.005698354,0.006113642,0.006866792,0.007496649,0.007926433,0.00831043,0.008479197,0.008891344,0.008953195,0.008860837,0.008577907,0.00804003,0.007608589,0.007052471,0.006469569,0.005874911,0.00580812,0.005615314,0.005539784,0.005587171,0.005908688,0.005891632,0.006226557,0.006616228,0.006634185,0.006615405,0.00670695,0.006928897,0.00702336,0.007184047,0.007628208,0.007751286,0.008117368,0.008412702,0.008660678,0.009128959,0.009474876,0.009965454,0.01030197,0.01034655,0.01042417,0.01044365,0.01005348,0.009552843,0.008975985,0.008583345,0.008068272,0.007536894
